9.73749e-06	2.39166e-05	-5.31807e-07
-2.44917e-05	-3.10141e-06	2.49387e-07
-2.09433e-05	7.7197e-06	1.16143e-06
-5.48821e-06	-2.03657e-05	8.77538e-09
-7.40428e-06	2.76499e-05	1.00039e-06
8.11241e-06	-2.18177e-05	5.23252e-07
-2.10777e-05	-6.39434e-09	-9.62024e-08
2.14384e-05	1.31475e-05	4.09116e-08
-8.34503e-06	2.49593e-05	-9.73424e-07
-2.63207e-06	2.40229e-05	-4.87349e-07
-1.97264e-05	1.4802e-05	7.80971e-08
1.80656e-05	-1.20635e-05	4.01008e-07
1.35428e-05	1.87937e-05	-1.15771e-07
1.37378e-05	1.88435e-05	3.5993e-07
4.57258e-06	2.6854e-05	-4.37207e-07
2.22416e-05	1.17445e-05	4.14235e-07
2.22929e-06	-3.10372e-05	1.26363e-06
-2.01124e-05	1.86735e-05	-2.6449e-07
-2.12104e-05	1.26696e-05	-5.77965e-07
-9.77918e-06	2.05287e-05	-2.20515e-07
1.9814e-05	-1.16645e-05	7.14432e-07
1.94776e-05	8.62531e-06	-7.48333e-07
5.91006e-06	2.51699e-05	2.04832e-08
7.04628e-06	2.2188e-05	3.14721e-07
-2.45917e-05	4.26943e-06	4.31271e-07
2.47845e-06	-2.84841e-05	-1.3256e-06
-3.87234e-06	-2.7167e-05	6.60346e-07
1.93244e-05	1.67416e-05	3.62873e-07
-2.42883e-05	-1.2386e-05	-1.0408e-06
1.59875e-05	1.68718e-05	-2.71733e-07
-1.08224e-05	-2.50918e-05	9.74176e-07
-2.75672e-05	4.38312e-06	5.59662e-08
2.39599e-05	-3.3701e-06	-3.01663e-07
-1.91714e-05	-1.48469e-05	8.85027e-07
2.5859e-05	6.76023e-06	-4.7503e-08
2.12357e-05	1.16668e-05	-2.13676e-07
2.32753e-05	7.45614e-06	-3.33144e-07
2.03035e-05	-1.42198e-05	1.27731e-06
1.93016e-05	-1.28912e-05	5.66976e-07
-1.88836e-05	-1.80669e-05	7.0534e-07
5.46514e-06	-2.5961e-05	-1.27837e-07
2.23787e-05	9.65895e-06	-1.26117e-07
2.08836e-05	1.38827e-05	-1.31837e-06
2.41987e-05	-1.37725e-05	5.31873e-07
2.37081e-05	1.36487e-05	-1.4788e-06
8.15919e-07	2.44276e-05	-1.90736e-07
2.2724e-05	-1.3919e-05	-2.7757e-07
-2.5684e-05	9.44554e-06	1.25787e-06
-2.71024e-05	-1.93984e-06	1.71755e-07
2.52958e-05	5.12241e-06	2.46956e-07
7.19747e-06	2.62926e-05	7.75492e-07
-1.75997e-05	1.42062e-05	-6.08963e-08
-1.78624e-05	1.26477e-05	1.18246e-07
-1.46978e-05	-2.12604e-05	4.74156e-07
-1.25954e-05	-2.24423e-05	-2.61848e-07
-1.81924e-05	-1.56312e-05	2.63394e-08
2.19326e-05	-1.20707e-05	7.97369e-07
2.43419e-05	1.59584e-05	-7.80781e-07
2.61354e-05	1.45029e-06	5.48558e-07
9.33678e-06	2.59375e-05	-1.17649e-06
-2.55914e-05	-9.78208e-06	-7.18434e-07
-2.2504e-05	-1.28161e-05	-3.96212e-07
-2.24005e-05	-1.14449e-05	-3.52783e-09
1.97612e-05	2.02032e-05	8.56933e-07
-2.59517e-05	-8.7804e-06	5.44709e-07
1.54941e-05	2.09785e-05	3.44358e-07
-2.79766e-05	8.19182e-06	-4.67431e-07
1.29774e-05	2.17446e-05	-5.35071e-07
-1.6245e-06	2.47993e-05	6.63159e-07
-2.82566e-05	1.04861e-05	1.01697e-06
2.29819e-05	-6.82019e-06	-4.39608e-07
-1.90597e-05	-1.54336e-05	-9.94498e-07
-2.28152e-05	1.04127e-05	8.53694e-07
-2.23765e-05	-8.76773e-06	-1.51468e-07
-2.25813e-05	-9.06903e-06	-1.26481e-07
1.37586e-05	2.23715e-05	-1.20449e-06
-7.88614e-06	-2.85003e-05	-2.36496e-07
2.00587e-05	1.85444e-05	1.26404e-06
2.79681e-05	2.47717e-06	2.42386e-07
2.18971e-05	-1.46383e-05	-1.06084e-06
1.17959e-05	2.59712e-05	-2.18155e-06
1.31931e-05	-2.04557e-05	-8.84076e-08
1.85259e-05	-2.23211e-05	1.52416e-07
1.63891e-05	1.9398e-05	-9.72333e-07
-1.11579e-05	-2.2855e-05	6.27718e-07
-2.38584e-05	9.17967e-06	-4.02303e-07
-2.51144e-05	1.76682e-06	1.01756e-07
-4.32492e-06	-2.8385e-05	-2.79203e-08
2.5991e-05	2.45604e-06	5.37077e-07
-1.45822e-05	2.16176e-05	1.3565e-07
-1.58045e-05	2.24167e-05	1.10079e-06
1.39988e-05	-2.35806e-05	1.88415e-06
-1.79608e-05	1.90324e-05	-1.12731e-06
2.00768e-05	-1.78598e-05	-2.20286e-06
-1.33554e-05	-2.37665e-05	1.23153e-06
-1.34405e-05	2.28908e-05	-9.94082e-07
-2.73413e-05	1.58042e-07	6.02731e-07
3.08992e-06	2.86449e-05	-3.30522e-08
2.16142e-05	-2.35269e-05	-2.40475e-06
-1.81022e-05	-1.20763e-05	8.85493e-08
2.61661e-05	8.57538e-06	8.50597e-07
1.63849e-05	2.42807e-05	1.27246e-06
2.51627e-05	-1.38839e-06	9.23059e-07
-1.72421e-05	-1.3189e-05	-3.58133e-09
2.36356e-05	9.23867e-07	-6.54057e-07
-2.84339e-05	-7.21871e-06	5.66395e-07
2.39012e-05	4.9019e-07	-7.94187e-07
-2.65476e-05	7.91604e-06	-9.71175e-07
1.9816e-05	-1.64997e-05	-3.03473e-07
2.63617e-05	-3.2038e-06	-2.71638e-07
-1.80937e-05	-1.91639e-05	1.666e-07
1.80294e-05	1.4045e-05	-4.94421e-07
-2.74201e-05	-3.73486e-06	-2.7079e-07
1.88536e-05	1.82449e-05	4.1953e-09
1.34951e-05	-2.37537e-05	-7.86684e-07
1.78308e-05	1.46341e-05	4.71261e-07
2.86297e-05	6.5886e-06	-9.98273e-07
4.11691e-07	-2.64224e-05	1.22373e-06
2.02058e-05	-1.65034e-05	-2.64902e-07
1.96627e-05	1.79949e-05	4.06912e-07
-2.55708e-05	-8.20364e-06	1.72717e-06
-1.62996e-05	2.03063e-05	-9.37937e-07
1.64063e-05	-2.29855e-05	-9.76703e-07
-1.04864e-06	2.46149e-05	-5.19775e-07
2.72582e-05	6.24655e-06	6.05509e-07
-2.21822e-05	-1.71943e-05	-8.99312e-07
2.83435e-05	1.21449e-06	-6.04845e-07
2.2307e-05	1.65922e-05	1.84635e-06
2.22576e-05	1.57589e-05	-1.83281e-06
2.52495e-05	-5.838e-06	1.215e-06
-8.59225e-06	-2.64047e-05	-1.87619e-06
-1.35752e-06	-2.64596e-05	8.86975e-07
-2.96514e-05	-7.44221e-07	1.23506e-06
2.79102e-05	-1.99569e-06	-5.25751e-07
-1.3728e-05	-2.24543e-05	-7.71609e-07
-2.75503e-05	-1.35324e-06	-3.93265e-07
-1.04149e-05	2.69296e-05	-1.41831e-06
-2.39118e-05	-7.13206e-06	-4.12898e-07
1.86157e-05	-2.12797e-05	-3.11355e-07
1.72546e-05	2.05655e-05	1.75723e-06
8.09304e-06	2.43395e-05	1.33219e-06
-2.11151e-05	-1.14163e-05	-3.20019e-07
-2.55856e-05	1.09579e-05	-7.19924e-07
2.61915e-05	-2.08708e-06	-1.33632e-06
1.71348e-05	-1.99759e-05	1.00829e-06
-3.02737e-06	-2.4666e-05	-2.8243e-07
-5.97637e-06	2.41689e-05	1.5746e-06
-1.44705e-05	-1.81517e-05	6.71684e-08
-2.1322e-05	1.82638e-05	4.6388e-07
9.20039e-06	2.39763e-05	-1.4422e-06
-9.57005e-06	2.79975e-05	7.12261e-07
1.79016e-05	-1.75392e-05	1.18525e-06
-3.0886e-05	1.34831e-06	-1.10551e-06
2.3736e-05	8.0889e-06	1.06047e-06
-1.01613e-05	2.45419e-05	1.34739e-06
-1.45164e-05	-1.7969e-05	-4.12908e-07
1.11974e-05	2.36974e-05	-1.49449e-07
2.58425e-05	1.46566e-05	-1.92502e-06
2.53703e-05	7.22391e-06	-1.00575e-06
3.01005e-06	2.54831e-05	9.63806e-07
-2.11222e-05	-1.37706e-05	9.09083e-07
-2.3894e-05	1.58133e-05	8.50278e-07
2.41212e-05	-9.10533e-06	4.87736e-08
2.5302e-05	-1.44579e-05	-3.83938e-07
-2.27818e-05	2.14121e-05	1.04146e-06
6.5526e-06	-2.54273e-05	-9.26579e-07
-2.26896e-05	1.28707e-05	-4.46336e-07
-1.39752e-05	-2.49743e-05	9.43025e-07
1.8303e-05	2.2246e-05	-4.9454e-07
1.51989e-05	-2.32382e-05	7.88278e-07
-2.25305e-05	-1.61041e-05	1.20257e-06
-2.32453e-05	1.96877e-05	-8.01485e-07
1.78644e-05	1.50503e-05	1.03854e-06
1.71618e-05	2.25782e-05	1.64326e-06
7.64139e-06	3.09208e-05	-3.13208e-08
-2.16468e-05	8.04484e-06	-1.80311e-07
2.58166e-05	1.22413e-05	1.11174e-06
2.62433e-05	1.23011e-05	-1.36106e-06
1.19812e-05	2.85451e-05	-1.5403e-06
-3.02586e-05	3.12781e-06	1.2817e-06
-2.82376e-05	2.14117e-06	-1.45187e-06
4.25488e-07	-2.60408e-05	-2.15346e-07
2.18636e-05	2.29583e-05	9.59853e-07
-2.73538e-05	-1.29589e-05	6.26732e-08
-1.75364e-05	2.23283e-05	1.43409e-06
-3.14105e-05	6.41062e-06	2.26542e-06
1.34683e-05	-2.08713e-05	-9.1492e-07
1.38852e-05	-2.23934e-05	-2.34277e-07
2.25985e-05	1.52932e-05	1.38956e-06
-1.89386e-05	2.11351e-05	-1.215e-06
2.67477e-05	3.00145e-06	-1.20992e-06
5.221e-07	-3.25094e-05	7.53992e-09
-5.40859e-06	2.68829e-05	9.59962e-08
-7.64641e-06	2.41322e-05	-1.72903e-06
2.94475e-05	5.88318e-07	1.75524e-06
-1.19845e-05	-2.71304e-05	-7.35827e-07
1.51472e-05	2.42745e-05	-8.282e-07
1.53554e-05	-1.88227e-05	-3.8994e-07
-1.79073e-06	-2.92197e-05	1.01491e-07
1.51118e-05	-1.88802e-05	8.91612e-07
-2.22613e-05	1.69485e-05	-1.40447e-06
2.33686e-05	-1.63428e-05	-1.93027e-06
-2.3856e-05	-1.26077e-05	2.17386e-07
-2.59898e-05	-5.88992e-06	1.16868e-06
-5.67696e-06	2.46654e-05	8.41591e-07
-2.10715e-05	2.30843e-05	2.08527e-06
8.21224e-06	-2.61511e-05	3.84216e-07
-2.68925e-05	3.75921e-07	-1.73816e-06
-1.5857e-05	2.03297e-05	-7.17741e-08
-2.07063e-05	2.13271e-05	-4.14914e-07
2.73254e-05	-5.46415e-06	2.03249e-06
-1.48959e-05	2.71951e-05	-5.17365e-07
1.99397e-05	-2.20415e-05	9.81944e-07
-1.61432e-05	2.42039e-05	-1.62013e-06
-1.88032e-05	-2.28472e-05	-7.17532e-07
1.15464e-05	-2.6172e-05	1.92658e-06
-5.80805e-06	2.90464e-05	-1.04098e-06
-2.40729e-05	-1.56635e-05	-9.14987e-08
1.1854e-05	2.61664e-05	-5.38587e-08
-1.29409e-05	2.42977e-05	1.51345e-06
1.45751e-05	2.42535e-05	3.43375e-07
-2.59169e-05	2.28991e-06	1.20165e-06
1.09032e-05	2.833e-05	1.87648e-06
6.15354e-06	-2.39107e-05	-2.01167e-08
-2.76176e-05	6.34399e-06	8.30119e-07
-1.68841e-05	2.33955e-05	1.8019e-06
-1.3746e-06	2.77889e-05	1.73207e-07
8.30936e-06	-2.16816e-05	2.52772e-07
-2.25652e-05	-2.05092e-05	-2.58577e-07
-4.1836e-06	-3.41794e-05	1.43784e-06
2.32556e-05	1.06822e-05	-7.99476e-07
-1.07977e-05	-2.3967e-05	-7.76809e-07
-1.81163e-05	-2.62926e-05	7.18206e-07
-2.83602e-05	7.28209e-06	1.51036e-06
-2.61617e-05	1.90652e-06	-9.67948e-07
-2.08188e-05	1.76404e-05	1.21205e-06
-1.96011e-05	-1.91391e-05	1.81867e-06
-1.77412e-05	-2.29848e-05	-1.87784e-06
-3.03125e-05	-1.90571e-06	-1.24027e-06
-2.04691e-05	-1.91361e-05	-1.74207e-06
2.30351e-05	-1.87428e-05	1.11807e-06
2.92241e-05	-4.03788e-06	-1.54189e-06
-1.25819e-06	2.92252e-05	1.83384e-06
2.59084e-05	8.89328e-06	1.18622e-06
-1.88731e-05	2.55125e-05	-1.38488e-06
-2.03894e-05	1.60603e-05	1.65702e-06
1.83856e-05	2.03968e-05	-9.93506e-07
2.34239e-05	-1.75296e-05	1.82867e-06
1.00846e-05	-3.0141e-05	-5.47935e-07
-1.40168e-05	2.55201e-05	1.85914e-06
3.27205e-05	-1.22793e-07	-6.35143e-07
2.08428e-05	-1.49302e-05	1.1169e-07
2.77037e-05	7.19885e-06	-2.17978e-06
2.64816e-05	-1.41568e-05	-1.38735e-06
2.49629e-05	-1.51122e-05	-2.32228e-06
-7.40272e-07	2.85452e-05	-2.33443e-06
2.53059e-05	-1.71385e-05	2.41848e-06
2.94743e-05	1.08371e-05	9.65849e-08
-2.70382e-05	-4.72076e-06	4.24604e-07
-2.54341e-05	3.86859e-06	-1.07853e-06
-2.70442e-05	8.23498e-06	1.33985e-06
-2.61375e-05	6.39074e-06	-1.47919e-06
2.27786e-05	1.964e-05	1.65857e-06
1.77676e-05	2.34917e-05	-1.55213e-06
2.81847e-05	-8.34677e-06	-1.27586e-06
3.03765e-05	-1.2158e-06	-1.58766e-06
1.33531e-05	2.60792e-05	1.74891e-06
2.5883e-05	-1.6957e-05	1.37155e-06
8.64238e-06	-2.82291e-05	1.88958e-06
-1.87945e-05	2.28325e-05	-3.63277e-07
-1.74463e-05	2.29264e-05	-1.07565e-06
-2.82749e-05	1.34776e-05	-2.43516e-06
2.93854e-05	9.31072e-06	-2.19614e-06
-7.02279e-06	-2.64389e-05	-1.03857e-06
-2.90283e-05	-9.86371e-06	-2.17165e-06
-1.28007e-05	2.67291e-05	-5.93743e-07
3.48756e-07	-2.8895e-05	1.79011e-06
2.1964e-05	-1.94581e-05	-2.18883e-06
-3.10249e-05	-1.16134e-06	-1.74632e-08
-1.90293e-05	2.08842e-05	-1.44802e-06
1.18279e-05	2.58472e-05	-9.78652e-07
9.61954e-06	-2.47815e-05	2.5419e-07
3.09253e-05	-1.03495e-06	1.87824e-06
2.60403e-05	-4.98919e-06	9.92997e-07
2.79249e-05	-9.71291e-06	4.76031e-07
2.87347e-07	-2.88713e-05	-7.49159e-07
2.87321e-05	-3.83213e-06	-2.13219e-06
-2.41998e-05	8.72826e-06	1.58636e-06
-1.76979e-05	2.62821e-05	2.47144e-06
-2.14634e-05	-1.66907e-05	-5.67957e-07
3.08445e-06	2.98027e-05	1.38539e-06
-4.06514e-06	-3.18137e-05	-2.34434e-06
-2.69326e-05	-1.55584e-05	1.82216e-06
2.15799e-05	1.91211e-05	-1.65315e-06
2.99001e-05	-4.93178e-06	6.97527e-07
-2.89261e-05	1.34422e-05	1.45642e-06
2.86703e-05	-3.82068e-06	2.53732e-06
-1.68248e-06	2.82359e-05	1.66668e-07
1.75447e-05	-2.24866e-05	-1.99509e-06
-9.46516e-06	2.96936e-05	1.23436e-06
2.70308e-06	3.03336e-05	-7.88036e-07
2.772e-05	9.65261e-06	2.58989e-07
-9.60408e-06	-2.94381e-05	-3.27139e-06
-1.82716e-05	-2.28655e-05	6.55355e-07
-3.05694e-05	4.13527e-06	-1.00801e-06
2.96578e-05	8.1632e-06	2.00414e-06
2.93791e-05	8.36225e-06	-2.01015e-06
-1.91523e-05	-2.5422e-05	-2.46737e-07
-2.94815e-05	1.19789e-05	-5.63538e-07
2.10631e-05	2.06142e-05	-1.86478e-06
1.82428e-05	-2.28788e-05	1.3847e-06
-2.49775e-05	1.08824e-05	-1.79792e-06
-1.78787e-05	-2.10773e-05	1.64964e-06
3.65464e-07	-2.87614e-05	-1.68787e-06
-1.00141e-05	-2.91085e-05	-2.00144e-06
6.40642e-06	-2.99974e-05	-1.15148e-07
1.68865e-05	2.02952e-05	-7.60145e-07
-9.24201e-06	2.70078e-05	1.98483e-06
-1.8791e-05	2.24816e-05	1.71467e-06
-4.09347e-06	2.93006e-05	1.36596e-07
-1.05322e-05	2.91273e-05	-1.4377e-06
2.5926e-05	2.04494e-05	-1.46025e-06
-3.0582e-05	-6.05634e-06	-1.84652e-07
-3.06808e-06	3.45821e-05	3.45108e-06
2.66484e-05	1.5654e-05	-1.22131e-06
2.99536e-05	-2.89656e-06	-1.22739e-07
-2.7301e-05	-1.23809e-05	2.44948e-06
2.92854e-05	3.53974e-06	4.19451e-07
-2.76405e-05	1.13266e-05	-2.84359e-07
2.64935e-05	1.55391e-05	-7.54519e-07
2.81191e-07	-2.75846e-05	1.25123e-06
-2.64713e-05	1.24088e-05	5.69019e-07
-4.47973e-06	3.31648e-05	-1.68208e-06
2.89513e-05	4.67669e-06	-1.73279e-07
7.60534e-06	2.839e-05	1.19562e-06
3.49586e-06	-2.69922e-05	-8.84602e-07
-8.68169e-06	2.8489e-05	-1.44799e-06
-2.01747e-06	3.35162e-05	9.71078e-07
-1.06869e-05	2.5571e-05	-5.93728e-07
2.11377e-05	-1.99223e-05	1.6104e-06
-2.6993e-05	1.32379e-05	1.81999e-06
-2.86175e-05	-7.8809e-06	1.95027e-06
2.771e-05	-1.30386e-05	2.01216e-08
-1.51143e-05	2.81028e-05	-1.95672e-06
-9.07427e-06	2.62398e-05	4.57373e-07
4.13428e-06	2.7429e-05	-1.87438e-06
-2.31589e-05	-1.83533e-05	-1.29577e-06
2.69111e-05	1.80912e-05	-1.66657e-06
-9.778e-06	2.93715e-05	1.72928e-06
-6.28957e-06	-2.58358e-05	1.66611e-06
-1.0299e-05	2.49952e-05	-1.44472e-06
1.62272e-05	-2.20614e-05	1.53671e-06
1.21693e-05	-3.17976e-05	1.73428e-06
2.79701e-05	8.15099e-06	-1.22256e-06
2.9395e-05	-7.95655e-06	-5.11804e-07
-1.45127e-05	2.68072e-05	-1.69304e-06
-2.86854e-05	4.6056e-06	-5.89469e-07
-2.08793e-06	3.10511e-05	1.85388e-06
-1.13073e-05	-2.7941e-05	-8.10746e-08
2.47115e-05	1.81487e-05	3.85735e-07
-2.92709e-05	1.38484e-05	-5.42839e-07
-2.9226e-06	2.91395e-05	-1.59138e-06
-2.71213e-05	-1.52582e-05	-1.74439e-06
-1.48817e-05	2.68052e-05	1.63053e-06
-6.00823e-06	-2.37701e-05	6.40035e-07
2.95643e-06	-2.99398e-05	-2.35372e-06
-3.49234e-05	8.64189e-06	8.31436e-07
2.12074e-05	-2.42131e-05	-1.92144e-06
-3.21076e-05	3.84165e-06	1.8891e-06
-1.955e-05	-2.36524e-05	8.8475e-07
2.33273e-05	-1.94992e-05	-9.18628e-07
2.2828e-05	-1.85392e-05	1.23614e-06
1.46591e-05	2.55858e-05	-2.08636e-06
2.80131e-05	-1.40769e-05	-1.75921e-06
2.71305e-05	-1.46136e-05	9.12722e-07
-6.53907e-06	-3.04406e-05	3.27993e-07
6.00089e-06	2.9382e-05	-1.61369e-06
1.84048e-05	2.46297e-05	-1.55007e-06
2.2321e-06	-3.08102e-05	-1.5961e-06
2.68196e-05	-1.93314e-05	3.0126e-06
-2.43162e-05	-9.7753e-06	-1.82981e-06
9.82558e-06	-2.87106e-05	-1.55492e-06
5.49731e-06	2.9668e-05	-5.89802e-07
-2.536e-05	1.91253e-05	-2.272e-06
2.10969e-05	1.75451e-05	-4.09789e-08
1.15515e-05	-2.95514e-05	5.97135e-08
-2.34984e-05	-1.93555e-05	1.59036e-06
1.25534e-05	-2.83381e-05	-2.43541e-06
-2.35514e-05	-2.06922e-05	-1.62674e-06
-2.28732e-05	-1.82781e-05	1.44012e-06
3.67507e-06	-3.0181e-05	-1.2068e-07
-2.84718e-05	5.73234e-06	2.24806e-06
-6.80532e-06	-3.00217e-05	-2.71025e-07
-3.40207e-05	-3.5566e-07	-4.65545e-08
-1.39801e-05	2.83112e-05	2.05132e-06
-2.94342e-05	-1.12883e-05	-1.60075e-06
1.18376e-05	-2.75841e-05	8.55725e-07
1.03445e-06	-3.11185e-05	1.69978e-06
2.75892e-05	1.47698e-05	2.25289e-06
-2.48935e-05	2.02696e-05	2.10051e-07
-2.60954e-05	1.61626e-05	1.1287e-06
3.16314e-05	6.87467e-07	1.26459e-06
-2.74169e-05	-5.97579e-06	1.63462e-06
-3.01837e-05	5.7649e-06	-2.2346e-06
-1.85387e-05	-2.60662e-05	-1.76382e-06
-2.90702e-05	-1.16275e-05	1.95156e-06
1.96206e-06	3.03225e-05	1.55664e-06
-2.51066e-05	1.68126e-05	-1.97529e-06
-9.20476e-06	-3.1479e-05	-1.30248e-06
9.73692e-07	3.23538e-05	-1.7044e-06
-3.36551e-06	3.28002e-05	-2.47502e-06
4.17356e-06	3.30986e-05	1.87878e-06
2.57801e-05	1.44128e-05	1.80488e-06
1.31214e-05	2.74594e-05	-2.52016e-07
-2.69723e-05	2.01947e-05	2.39844e-06
-2.39717e-05	1.6893e-05	1.57532e-06
8.34286e-06	-2.96736e-05	-1.64737e-07
2.64575e-05	1.31018e-05	8.52946e-07
-3.10331e-05	7.5693e-06	6.25205e-07
2.74695e-05	1.39911e-05	9.35943e-07
3.15656e-05	-1.66865e-06	-2.77951e-06
-1.7799e-05	-2.48582e-05	-2.29286e-06
-4.43358e-07	-3.18243e-05	-1.42052e-06
-3.13632e-05	9.00425e-06	-1.77627e-06
-1.51285e-05	-2.95231e-05	2.12951e-07
-1.32055e-05	3.27827e-05	3.08784e-07
2.11156e-05	-2.40682e-05	1.7313e-06
2.67048e-05	-1.73609e-05	-8.95305e-07
-2.62995e-05	-1.22218e-05	8.01066e-07
-1.25833e-05	-2.90663e-05	-2.53688e-06
2.1753e-05	2.27578e-05	1.88775e-06
2.1623e-05	2.15014e-05	1.79663e-06
-1.31579e-05	2.6357e-05	6.01378e-07
2.29398e-05	2.47524e-05	1.59698e-06
1.36821e-05	2.64798e-05	2.05849e-06
-3.88144e-06	-2.8954e-05	-1.76505e-06
2.94809e-05	1.51859e-05	-1.21609e-06
2.75919e-06	3.0212e-05	7.43093e-08
2.08614e-05	2.25225e-05	-2.55136e-06
2.81975e-05	1.74951e-05	2.34942e-06
2.96394e-05	9.72138e-06	2.16318e-06
3.39385e-06	3.08116e-05	-2.17373e-06
2.34247e-05	2.01617e-05	1.10265e-06
2.38155e-05	-1.48926e-05	-2.13551e-06
-2.45958e-06	-3.09312e-05	1.16593e-06
-2.51326e-05	-1.90236e-05	-2.75099e-06
3.06605e-05	1.0603e-05	-2.3693e-06
3.62087e-05	-6.8412e-07	1.96339e-06
9.03983e-06	3.086e-05	2.75931e-06
-2.94395e-05	5.76885e-06	2.50386e-06
1.8837e-05	-2.57472e-05	-1.94542e-06
2.9098e-05	-1.21193e-05	1.17626e-06
-2.34065e-05	1.75138e-05	-1.716e-06
7.13612e-06	2.90414e-05	2.52925e-06
2.46128e-06	3.03983e-05	-1.91278e-06
-2.73143e-05	-1.36741e-05	-1.82614e-06
2.55574e-05	1.02913e-05	1.81028e-06
1.70022e-05	2.72917e-05	9.99423e-07
1.1611e-05	3.11952e-05	1.70137e-06
1.83549e-05	-2.59916e-05	1.57992e-06
1.3528e-05	3.17179e-05	-2.70177e-06
-4.77349e-06	-3.41063e-05	-8.52368e-07
-2.05255e-05	-2.6848e-05	-1.0403e-07
1.39832e-05	2.80345e-05	-1.95757e-06
2.25732e-05	-1.49336e-05	4.42385e-07
-2.92709e-05	9.73393e-06	-1.60569e-06
2.02256e-06	3.32782e-05	2.57416e-06
3.4213e-05	-3.69156e-06	-1.47401e-06
-5.18637e-06	-3.06403e-05	1.64937e-06
-1.31491e-05	3.23941e-05	-1.3507e-06
-7.43285e-06	-2.89471e-05	-1.52541e-06
